














"CE"," ","KSAM","AYF","กองทุนรวมอสังหาริมทรัพย์ศาลาแอทสาทร","Sala @ Sathorn Property Fund","SSPF",1608796517.54,9.6335,0.2600000000000,14/09/2015,,
"CE"," ","LHFUND","","กองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์ควอลิตี้ เฮ้าส์","Quality Houses Property Fund","QHPF",8903889304.37,11.1717,,,,
"CE"," ","LHFUND","","กองทุนรวมอสังหาริมทรัพย์และสิทธิเรียกร้อง แลนด์แอนด์เฮ้าส์-II","Land and Houses Property and Loan Fund-II","LHPF-II",1964204878.69,13.2189,,,,
"CE"," ","LHFUND","","กองทุนรวมอสังหาริมทรัพย์และสิทธิการเช่า แลนด์ แอนด์ เฮ้าส์","Land and Houses Freehold and Leasehold Property Fund","LHPF",3555370448.87,10.7738,,,,
"CE"," ","LHFUND","","กองทุนรวมอสังหาริมทรัพย์และสิทธิการเช่า ควอลิตี้ เฮ้าส์ โฮเทล แอนด์ เรซิเดนซ์","Quality Houses Hotel And Residence Freehold and Leasehold Property Fund","QHHR",3633018732.04,10.8125,,,,
"CE"," ","MFC","MFC","ภูเก็ตไอแลนด์พร็อพเพอร์ตี้ฟันด์","PHUKET ISLAND PROPERTY FUND","PPF",741536447.32,49.1698,,,,
"CE"," ","MFC","MFC","กองทุนรวมเอ็มเอฟซี-สแตรทิจิกสโตเรจฟันด์","MFC-Strategic Storage Fund","M-STOR",699534499.87,11.5055,0.1800000000000,24/02/2016,,
"CE"," ","MFC","MFC","กองทุนรวมสยามรีสอร์ท","Siam Resort Fund","SRF",2925164028.83,36.3389,,,,
"CE"," ","MFC","MFC","กองทุนรวมอสังหาริมทรัพย์เอ็มเอฟซี ป่าตอง เฮอริเทจ","MFC Patong Heritage Property Fund","M-PAT",1076239026.05,10.2499,0.1750000000000,24/02/2016,,
"CE"," ","MFC","MFC","กองทุนรวมอสังหาริมทรัพย์เอ็มเอฟซี-นิชดาธานี","MFC-Nichada Thani Property Fund","MNIT",730173371.11,5.2911,0.0456000000000,24/02/2016,,
"CE"," ","MFC","MFC","กองทุนรวมอสังหาริมทรัพย์เอ็มเอฟซี-นิชดาธานี 2","MFC-Nichada Thani Property Fund 2","MNIT2",1063896796.10,10.5892,0.0927000000000,24/02/2016,,
"CE"," ","MFC","MFC","กองทุนรวมอสังหาริมทรัพย์มัลติเนชั่นแนลเรสซิเดนซ์ฟันด์","Multi-National Residence Fund","MNRF",1272669360.74,11.8387,0.0250000000000,17/11/2015,,
"CE"," ","MFC","MFC","กองทุนรวมอสังหาริมทรัพย์และสิทธิเรียกร้อง สยาม","Siam Property Fund and Claims","SPFC",944041217.00,17.5114,,,,
"CE"," ","MFC","MFC","กองทุนรวมอสังหาริมทรัพย์และสิทธิการเช่าเหมราชอินดัสเตรียล","Hemraj Industrial Property and Leasehold Fund","HPF",4794304507.26,10.2006,0.1685000000000,24/02/2016,,
"CE"," ","MFC","MFC","กองทุนรวมอสังหาริมทรัพย์และสิทธิการเช่าเอ็มเอฟซี อินดัสเตรียล อินเวสเมนท์","MFC Industrial Investment Property and Leasehold Fund","M-II",1617646656.05,9.4049,0.1700000000000,14/03/2015,,
"CE"," ","MFC","MFC","กองทุนรวมอสังหาริมทรัพย์เดอะคอลัมน์","The Column Property Fund","TCPF",2417914729.45,11.3821,,,,
"CE"," ","ONEAM","ONEAM","โครงการจัดการกองทุนรวมไทยเรียล เอสเตท รีสตรัคเจอริ่ง 1","Thai Real Estate Restructuring Fund 1","TRRF1",1523555643.65,15.8703,0.0501000000000,29/02/2016,15.8704,15.8703
"CE"," ","ONEAM","ONEAM","กองทุนรวมอสังหาริมทรัพย์ ไทยแลนด์ โฮสพีทาลิตี้","THAILAND HOSPITALITY PROPERTY FUND","TLHPF",1767074878.28,10.2736,,,10.2737,10.2736
"CE"," ","ONEAM","ONEAM","กองทุนรวมอสังหาริมทรัพย์ ทรัพย์ศรีไทย สมาร์ท สโตเรจ","SUBSRITHAI SMART STORAGE PROPERTY FUND","SSTSS",834647126.68,10.1786,0.3417000000000,25/02/2016,10.1787,10.1786
"CE"," ","ONEAM","ONEAM","กองทุนรวมอสังหาริมทรัพย์มิลเลียนแนร์","MILLIONAIRE PROPERTY FUND","MIPF",2448638806.88,12.8875,0.5700000000000,25/02/2016,12.8876,12.8875
"CE"," ","ONEAM","ONEAM","กองทุนรวมอสังหาริมทรัพย์ยูนิลอฟท์","Uniloft Property Fund","UNIPF",527281220.21,10.2384,0.1750000000000,18/02/2016,10.2385,10.2384
"CE"," ","ONEAM","ONEAM","กองทุนรวมอสังหาริมทรัพย์ไทยอินดัสเตรียล 1","Thai Industrial Fund","TIF1",936318175.58,10.4035,0.1350000000000,18/02/2016,10.4036,10.4035
"CE"," ","ONEAM","ONEAM","กองทุนรวมอสังหาริมทรัพย์บางกอก","BANGKOK COMMERCIAL PROPERTY FUND","BKKCP",1222560657.95,12.2256,0.1550000000000,18/02/2016,12.2257,12.2256
"CE"," ","TMBAM","TMBAM","กองทุนรวมอสังหาริมทรัพย์ลักซ์ชัวรี่","Luxury Real Estate Investment Fund","LUXF",2211349843.81,11.2536,0.1560000000000,11/03/2016,,
"CE"," ","UOBAMTH","ING FUNDS","สิทธิการเช่าอสังหาริมทรัพย์ ที ยู โดม เรสซิเดนท์เชียล คอมเพล็กซ์","T.U. Dome Residential Complex Leasehold Property Fund","TU-PF",484604622.76,4.6493,0.1000000000000,30/11/2011,,
"CE"," ","UOBAMTH","ING FUNDS","กองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์ควอลิตี้ ออสพิทอลลิตี้","Quality Hospitality Leasehold Property Fund","QHOP",1817300763.63,9.4997,0.2000000000000,30/11/2011,,
"CE"," ","UOBAMTH","ING FUNDS","กองทุนรวมอสังหาริมทรัพย์ ยูโอบี ฟรีโฮลด์ เอท ทองหล่อ","UOB Freehold Eight Thonglor Property Fund","UOB8TF",2637409323.21,11.1283,0.1110000000000,18/11/2014,,
"CE"," ","UOBAMTH","ING FUNDS","กองทุนรวมอสังหาริมทรัพย์และสิทธิ เรียกร้องเอ็นรีช","Enrich Property and Loan Fund","ENRICH",2372436203.93,23.7243,8.5000000000000,31/05/2010,,
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน แคช ครีเอชั่น","Aberdeen Cash Creation Fund","ABCC",1471107678.95,17.2937,,,17.2938,17.2937
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน อินคัม ครีเอชั่น","Aberdeen Income Creation","ABINC",980530820.95,10.9429,,,10.9430,10.9429
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีนแวลู","Aberdeen Value Fund","ABV",539910569.12,33.1134,,,33.2791,33.0306
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีนโกรท","Aberdeen Growth Fund","ABG",9267684184.44,104.1879,,,104.1880,103.1460
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีนเฟล็กซิเบิ้ลแคปปิตอล","Aberdeen Flexible Capital Fund","ABFC",620329639.28,8.0498,0.3500000000000,07/04/2016,8.0700,8.0297
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีนสมอลแค็พ","Aberdeen Small Cap Fund","ABSM",5795444296.24,43.8557,,,44.2944,43.8557
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีนสมาร์ทแคปปิตอลเพื่อการเลี้ยงชีพ","Aberdeen Smarty Capital Retirement Mutual Fund","ABSC-RMF",4259669225.89,78.8874,,,78.8875,78.8874
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีนสมาร์ทอินคัมเพื่อการเลี้ยงชีพ","Aberdeen Smart Income Retirement Mutual Fund","ABSI-RMF",413267373.40,12.2255,,,12.2256,12.2255
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีนสยามลีดเดอร์ส","Aberdeen Siam Leaders Fund","ABSL",880967567.12,39.5252,,,39.7229,39.4264
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีนหุ้นระยะยาว","Aberdeen Long Term Equity Fund","ABLTF",10936424572.75,40.2774,,,40.2775,40.1767
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีนไทย เอคควิตี้ ดีวิเด็น","Aberdeen Thai Equity Dividend Fund","ABTED",462036235.76,6.9094,0.1300000000000,14/03/2016,6.9786,6.9094
"OE"," ","BBLAM","BBLAM","กองทุนรวมคนไทยใจดี","BKIND FUND","BKIND",1578387490.49,9.2982,,,9.2983,9.2053
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 1/16","Bualuang Thanasarn Plus 1/16","BP1/16",2363522976.59,10.0369,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 10/16","Bualuang Thanasarn Plus 10/16","BP10/16",2093722079.99,10.0100,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 11/16","Bualuang Thanasarn Plus 11/16","BP11/16",1440752493.86,10.0066,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 12/16","Bualuang Thanasarn Plus 12/16","BP12/16",2011594915.83,10.0043,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 13/16","Bualuang Thanasarn Plus 13/16","BP13/16",2195571378.63,10.0017,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 14/15","Bualuang Thanasarn Plus 14/15","BP14/15",3595490840.44,10.0885,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 15/15","Bualuang Thanasarn Plus 15/15","BP15/15",3383934550.31,10.0856,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 16/15","Bualuang Thanasarn Plus 16/15","BP16/15",2663985345.18,10.0824,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 17/15","Bualuang Thanasarn Plus 17/15","BP17/15",2191022563.02,10.0793,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 18/15","Bualuang Thanasarn Plus 18/15","BP18/15",1486986944.19,10.0772,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 19/15","Bualuang Thanasarn Plus 19/15","BP19/15",1655738643.39,10.0738,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 2/16","Bualuang Thanasarn Plus 2/16","BP2/16",1721193696.61,10.0331,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 20/15","Bualuang Thanasarn Plus 20/15","BP20/15",958047026.76,10.0708,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 21/15","Bualuang Thanasarn Plus 21/15","BP21/15",2694415024.12,10.0638,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 22/15","Bualuang Thanasarn Plus 22/15","BP22/15",2792584105.62,10.0619,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 23/15","Bualuang Thanasarn Plus 23/15","BP23/15",2054305804.73,10.0572,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 24/15","Bualuang Thanasarn Plus 24/15","BP24/15",2612358596.41,10.0526,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 3/16","Bualuang Thanasarn Plus 3/16","BP3/16",2278374962.89,10.0347,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 4/16","Bualuang Thanasarn Plus 4/16","BP4/16",1357432642.50,10.0312,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 5/16","Bualuang Thanasarn Plus 5/16","BP5/16",1515890165.99,10.0287,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 6/16","Bualuang Thanasarn Plus 6/16","BP6/16",1561398000.43,10.0244,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 7/16","Bualuang Thanasarn Plus 7/16","BP7/16",828481604.67,10.0239,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 8/16","Bualuang Thanasarn Plus 8/16","BP8/16",3043744029.58,10.0058,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 9/16","Bualuang Thanasarn Plus 9/16","BP9/16",2374314341.82,10.0154,,,,
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวแก้ว","Buakaew Open-end Fund","BKA",5085441955.86,35.0372,,,35.0373,34.6869
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวแก้ว 2","Buakaew 2 Open-end Fund","BKA2",711323996.24,29.1041,,,29.1042,28.8131
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวแก้วปันผล","Buakaew Income Fund","BKD",3196381208.18,4.4831,,,4.4832,4.4383
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวง Small-Mid Cap เพื่อการเลี้ยงชีพ","Bualuang Small-Mid Cap RMF","B-SM-RMF",1116485245.17,11.6370,,,11.6371,11.6370
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงร่วมทุน","BUALUNG CAPITAL OPEN-END FUND","BCAP",837101751.34,4.0058,,,4.0059,4.0058
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงมันนี่มาร์เก็ตเพื่อการเลี้ยงชีพ","Bualuang Money Market RMF","MM-RMF",1524196988.30,11.2871,,,11.2872,11.2871
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงโครงสร้างพื้นฐาน","Bualuang Infrastructure Open-end Fund","B-INFRA",1935065108.15,26.0105,,,26.0106,25.7504
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงโครงสร้างพื้นฐานเพื่อการเลี้ยงชีพ","Bualuang Infrastructure RMF","IN-RMF",3909853671.88,21.9094,,,21.9095,21.9094
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงสิริผลบรรษัทภิบาล","Bualuang Siriphol Corporate Governance","BSIRICG",5340784189.29,8.4346,,,8.4347,8.3503
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงสิริผลบรรษัทภิบาลเพื่อการเลี้ยงชีพ","Bualuang Siriphol Corporate Governance RMF","BSIRIRMF",3782270439.39,9.1604,,,9.1605,9.1604
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงหุ้นระยะยาว","Bualuang Long - Term Equity Fund","B-LTF",39252649398.49,34.2624,,,34.2625,34.2624
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงหุ้นระยะยาว 75/25","Bualuang Long - Term Equity Fund 75/25","BLTF75",28376516269.39,24.6949,,,24.6950,24.6949
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงหุ้นอาเซียน","Bualuang ASEAN Equity Fund","B-ASEAN",397661284.64,9.9790,,,10.0788,9.9790
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงตราสารหนี้","Bualuang Fixed Income Fund","BFIXED",78361011746.11,11.6810,,,11.6811,11.6810
